unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1737338400,20.01.2025 02:00,BTC/USD,100545,102154,100446,101783,28.16711406,2866933.37
1737334800,20.01.2025 01:00,BTC/USD,99725,100806,99486,100510,41.43498034,4164629.874
1737331200,20.01.2025 00:00,BTC/USD,101191,101542,99462,99679,47.05379226,4690274.959
1737327600,19.01.2025 23:00,BTC/USD,103298,103298,99528,101237,324.5290038,32854342.75
1737324000,19.01.2025 22:00,BTC/USD,103546,104319,101030,103291,402.0031641,41523308.82
1737320400,19.01.2025 21:00,BTC/USD,106159,106256,103546,103546,228.8916939,23700819.34
1737316800,19.01.2025 20:00,BTC/USD,106056,106294,105391,106158,113.6010954,12059665.09
1737313200,19.01.2025 19:00,BTC/USD,104902,106077,104843,106077,76.65140254,8130950.827
1737309600,19.01.2025 18:00,BTC/USD,104988,105098,104774,104903,35.691632,3744159.272
1737306000,19.01.2025 17:00,BTC/USD,104823,105022,104394,104952,15.02860019,1577281.647
1737302400,19.01.2025 16:00,BTC/USD,104778,105052,104560,104820,30.1871541,3164217.493
1737298800,19.01.2025 15:00,BTC/USD,104996,105069,104390,104801,75.17044995,7877938.325
1737295200,19.01.2025 14:00,BTC/USD,104805,105524,104638,104996,125.8744929,13216318.26
1737291600,19.01.2025 13:00,BTC/USD,104767,105124,104689,104804,26.61443275,2789299.01
1737288000,19.01.2025 12:00,BTC/USD,104173,104859,104134,104766,92.92829211,9735725.451
1737284400,19.01.2025 11:00,BTC/USD,104623,105136,104045,104171,99.68320255,10384098.89
1737280800,19.01.2025 10:00,BTC/USD,105147,105152,104250,104622,92.58245951,9686162.079
1737277200,19.01.2025 09:00,BTC/USD,104269,105283,103310,105130,220.5931495,23190957.81
1737273600,19.01.2025 08:00,BTC/USD,104995,104995,104152,104275,61.18493465,6380059.061
1737270000,19.01.2025 07:00,BTC/USD,105425,105469,104791,105002,65.16008194,6841938.924
1737266400,19.01.2025 06:00,BTC/USD,105006,105490,104904,105424,36.31754416,3828740.776
1737262800,19.01.2025 05:00,BTC/USD,104903,105008,104122,105007,169.9608971,17847083.92
1737259200,19.01.2025 04:00,BTC/USD,104856,105110,104581,104902,54.94665385,5764013.882
1737255600,19.01.2025 03:00,BTC/USD,104765,105048,104458,104856,38.49828518,4036776.191
1737252000,19.01.2025 02:00,BTC/USD,104380,105313,104380,104780,116.5227448,12209253.19
1737248400,19.01.2025 01:00,BTC/USD,104032,104569,103920,104377,60.60924105,6326210.753
1737244800,19.01.2025 00:00,BTC/USD,104432,104432,104037,104039,39.21172676,4079548.84
1737241200,18.01.2025 23:00,BTC/USD,104198,104604,104198,104436,65.5907095,6850031.337
1737237600,18.01.2025 22:00,BTC/USD,103807,104215,103770,104195,16.44058613,1713026.872
1737234000,18.01.2025 21:00,BTC/USD,103930,104159,103807,103807,47.51239294,4932118.974
1737230400,18.01.2025 20:00,BTC/USD,104268,104382,103679,103930,13.78330513,1432498.902
1737226800,18.01.2025 19:00,BTC/USD,104001,104369,103978,104268,21.8512036,2278381.297
1737223200,18.01.2025 18:00,BTC/USD,103723,104317,103706,104001,37.34401347,3883814.745
1737219600,18.01.2025 17:00,BTC/USD,103165,104107,103165,103705,53.15266435,5512197.056
1737216000,18.01.2025 16:00,BTC/USD,104501,104611,103088,103200,139.94442,14442264.14
1737212400,18.01.2025 15:00,BTC/USD,103930,104909,103683,104500,104.4143738,10911302.06
1737208800,18.01.2025 14:00,BTC/USD,104301,104492,103718,103931,61.50062804,6391821.773
1737205200,18.01.2025 13:00,BTC/USD,103396,104337,103087,104301,101.2433695,10559784.68
1737201600,18.01.2025 12:00,BTC/USD,103535,103969,103326,103429,35.18660236,3639315.095
1737198000,18.01.2025 11:00,BTC/USD,103117,103799,102872,103521,88.49371834,9160958.216
1737194400,18.01.2025 10:00,BTC/USD,103091,103233,102777,103149,19.04551779,1964526.115
1737190800,18.01.2025 09:00,BTC/USD,103235,103411,103006,103091,12.63713869,1302775.265
1737187200,18.01.2025 08:00,BTC/USD,102769,103299,102238,103236,34.30864162,3541886.926
1737183600,18.01.2025 07:00,BTC/USD,103393,103445,102569,102771,31.94000061,3282505.803
1737180000,18.01.2025 06:00,BTC/USD,102820,103558,102820,103395,24.65280807,2548977.09
1737176400,18.01.2025 05:00,BTC/USD,103557,103718,102820,102820,109.9679896,11306908.69
1737172800,18.01.2025 04:00,BTC/USD,103557,103682,102659,103557,124.6673822,12910180.1
1737169200,18.01.2025 03:00,BTC/USD,104333,104469,103053,103558,100.2966784,10386523.42
1737165600,18.01.2025 02:00,BTC/USD,104298,104507,104262,104346,11.37298664,1186725.664
1737162000,18.01.2025 01:00,BTC/USD,104698,104698,104119,104298,30.76168393,3208382.111
1737158400,18.01.2025 00:00,BTC/USD,104119,104701,104119,104698,20.31921356,2127381.021
1737154800,17.01.2025 23:00,BTC/USD,104429,104556,104119,104119,24.73384078,2575262.768
1737151200,17.01.2025 22:00,BTC/USD,104639,104722,104232,104429,39.62468323,4137966.045
1737147600,17.01.2025 21:00,BTC/USD,104725,105087,104509,104639,80.54650273,8428305.499
1737144000,17.01.2025 20:00,BTC/USD,105913,105928,104584,104723,278.3291825,29147466.98
1737140400,17.01.2025 19:00,BTC/USD,104897,105932,104758,105912,243.7454101,25815563.87
1737136800,17.01.2025 18:00,BTC/USD,104151,105000,104072,104894,124.8429219,13095273.45
1737133200,17.01.2025 17:00,BTC/USD,105043,105313,104047,104145,226.8554416,23625859.97
1737129600,17.01.2025 16:00,BTC/USD,104047,105073,103885,105042,398.0314814,41810022.87
1737126000,17.01.2025 15:00,BTC/USD,103369,104360,103298,104053,494.3654569,51440208.88
1737122400,17.01.2025 14:00,BTC/USD,102449,103365,102286,103364,329.965635,34106567.9
1737118800,17.01.2025 13:00,BTC/USD,102749,102961,102422,102465,79.77477636,8174122.46
1737115200,17.01.2025 12:00,BTC/USD,102217,102927,102177,102749,76.20647354,7830138.95
1737111600,17.01.2025 11:00,BTC/USD,102289,102426,102078,102244,15.39353166,1573896.251
1737108000,17.01.2025 10:00,BTC/USD,101832,102528,101775,102279,112.680708,11524870.13
1737104400,17.01.2025 09:00,BTC/USD,102105,102262,101726,101845,98.78511631,10060770.17
1737100800,17.01.2025 08:00,BTC/USD,101431,102175,101429,102106,38.31017414,3911698.641
1737097200,17.01.2025 07:00,BTC/USD,101398,101848,101398,101461,16.36635228,1660546.469
1737093600,17.01.2025 06:00,BTC/USD,101311,101569,101294,101380,13.58561987,1377310.142
1737090000,17.01.2025 05:00,BTC/USD,101463,101774,101311,101311,97.85362778,9913648.884
1737086400,17.01.2025 04:00,BTC/USD,100999,101467,100920,101467,67.50195054,6849220.415
1737082800,17.01.2025 03:00,BTC/USD,101070,101237,100918,100999,18.9348954,1912405.501
1737079200,17.01.2025 02:00,BTC/USD,101636,102088,100789,101071,77.10171866,7792747.807
1737075600,17.01.2025 01:00,BTC/USD,100127,101774,100043,101636,112.6209023,11446338.02
1737072000,17.01.2025 00:00,BTC/USD,99975,100413,99944,100127,21.24067775,2126765.341
1737068400,16.01.2025 23:00,BTC/USD,99829,100089,99720,99975,38.27186763,3826229.966
1737064800,16.01.2025 22:00,BTC/USD,100125,100125,99383,99833,51.16846154,5108301.021
1737061200,16.01.2025 21:00,BTC/USD,100373,100388,99732,100137,111.5442991,11169711.48
1737057600,16.01.2025 20:00,BTC/USD,100397,100640,100274,100346,122.3359208,12275920.31
1737054000,16.01.2025 19:00,BTC/USD,99580,100414,99387,100394,95.45000414,9582607.716
1737050400,16.01.2025 18:00,BTC/USD,99822,100039,99250,99581,55.26410217,5503254.558
1737046800,16.01.2025 17:00,BTC/USD,99340,100340,99180,99822,192.2096747,19186754.15
1737043200,16.01.2025 16:00,BTC/USD,99251,99846,99075,99372,280.5315682,27876983
1737039600,16.01.2025 15:00,BTC/USD,97549,99251,97319,99251,161.7822886,16057053.93
1737036000,16.01.2025 14:00,BTC/USD,99063,99380,97483,97536,167.6002047,16347053.56
1737032400,16.01.2025 13:00,BTC/USD,99363,99400,98788,99060,102.2171858,10125634.42
1737028800,16.01.2025 12:00,BTC/USD,99132,99466,98886,99362,55.19303889,5484090.73
1737025200,16.01.2025 11:00,BTC/USD,99189,99307,98719,99135,37.35751847,3703437.594
1737021600,16.01.2025 10:00,BTC/USD,99118,99383,99094,99182,13.33823543,1322912.866
1737018000,16.01.2025 09:00,BTC/USD,98954,99284,98643,99117,37.43428588,3710374.114
1737014400,16.01.2025 08:00,BTC/USD,99781,99802,98622,98953,80.07857247,7924014.982
1737010800,16.01.2025 07:00,BTC/USD,99779,99831,99642,99772,5.73088091,571781.4502
1737007200,16.01.2025 06:00,BTC/USD,99370,99869,99295,99780,34.85429589,3477761.644
1737003600,16.01.2025 05:00,BTC/USD,99599,99599,99346,99373,6.33701919,629728.608
1737000000,16.01.2025 04:00,BTC/USD,99455,99686,99455,99602,11.28162474,1123672.387
1736996400,16.01.2025 03:00,BTC/USD,99634,99837,99168,99455,23.71099704,2358177.211
1736992800,16.01.2025 02:00,BTC/USD,100085,100122,99482,99611,32.13566606,3201065.832
1736989200,16.01.2025 01:00,BTC/USD,99896,100209,99852,100089,11.07725584,1108711.46
1736985600,16.01.2025 00:00,BTC/USD,100512,100860,99647,99873,90.8696376,9075423.316
1736982000,15.01.2025 23:00,BTC/USD,99750,100521,99646,100512,59.50294962,5980760.472
1736978400,15.01.2025 22:00,BTC/USD,99716,99844,99580,99721,11.44190382,1140998.091
1736974800,15.01.2025 21:00,BTC/USD,99609,99885,99512,99694,79.64990876,7940618.004
1736971200,15.01.2025 20:00,BTC/USD,99870,100715,99484,99618,228.0518785,22718072.04
1736967600,15.01.2025 19:00,BTC/USD,99451,99985,99307,99870,109.1736129,10903168.72
1736964000,15.01.2025 18:00,BTC/USD,98655,99475,98655,99475,83.24556844,8280852.921
1736960400,15.01.2025 17:00,BTC/USD,99001,99348,98623,98650,58.43951332,5765057.989
1736956800,15.01.2025 16:00,BTC/USD,98986,99489,98897,99000,98.98752754,9799765.226
1736953200,15.01.2025 15:00,BTC/USD,99459,99769,98967,98985,320.2563796,31700577.74
1736949600,15.01.2025 14:00,BTC/USD,98962,99502,98611,99427,191.9423152,19084248.57
1736946000,15.01.2025 13:00,BTC/USD,96887,99026,96810,98938,166.1337098,16436936.98
1736942400,15.01.2025 12:00,BTC/USD,96724,97127,96516,96887,30.49392858,2954465.258
1736938800,15.01.2025 11:00,BTC/USD,96891,96891,96515,96728,15.2753359,1477552.691
1736935200,15.01.2025 10:00,BTC/USD,96786,97102,96712,96890,9.50887723,921315.1148
1736931600,15.01.2025 09:00,BTC/USD,97176,97313,96759,96792,36.68183292,3550507.972
1736928000,15.01.2025 08:00,BTC/USD,97279,97481,97122,97176,7.06704691,686747.3505
1736924400,15.01.2025 07:00,BTC/USD,97049,97534,97049,97269,36.96312228,3595365.941
1736920800,15.01.2025 06:00,BTC/USD,96989,97099,96809,97049,4.49177231,435922.0109
1736917200,15.01.2025 05:00,BTC/USD,97153,97202,96736,96989,19.41021789,1882577.623
1736913600,15.01.2025 04:00,BTC/USD,97271,97657,97061,97154,49.66799564,4825444.448
1736910000,15.01.2025 03:00,BTC/USD,96804,97269,96736,97269,72.07224376,7010395.078
1736906400,15.01.2025 02:00,BTC/USD,97325,97404,96725,96785,37.66762483,3645661.069
1736902800,15.01.2025 01:00,BTC/USD,96764,97493,96764,97339,38.27369813,3725523.502
1736899200,15.01.2025 00:00,BTC/USD,96560,97293,96474,96892,47.41810205,4594434.744
1736895600,14.01.2025 23:00,BTC/USD,96652,96748,96470,96523,20.22986203,1952646.973
1736892000,14.01.2025 22:00,BTC/USD,96434,96722,96402,96685,10.91426865,1055246.064
1736888400,14.01.2025 21:00,BTC/USD,96432,96631,96280,96427,37.03323939,3571004.175
1736884800,14.01.2025 20:00,BTC/USD,96547,96863,96101,96459,104.2437254,10055245.5
1736881200,14.01.2025 19:00,BTC/USD,96721,97051,96422,96487,131.9214489,12728704.84
1736877600,14.01.2025 18:00,BTC/USD,96465,96920,96238,96722,97.71709221,9451392.593
1736874000,14.01.2025 17:00,BTC/USD,95657,96508,95532,96482,10.63526451,1026111.59
1736870400,14.01.2025 16:00,BTC/USD,96420,96420,95332,95687,77.42023403,7408109.934
1736866800,14.01.2025 15:00,BTC/USD,96256,96898,96190,96437,81.82372027,7890834.112
1736863200,14.01.2025 14:00,BTC/USD,96355,97188,96013,96157,122.4867733,11777960.66
1736859600,14.01.2025 13:00,BTC/USD,95961,97183,95742,96324,151.7096897,14613284.15
1736856000,14.01.2025 12:00,BTC/USD,96621,96621,95961,95961,48.50516724,4654604.354
1736852400,14.01.2025 11:00,BTC/USD,96618,96647,96330,96500,16.69230234,1610807.176
1736848800,14.01.2025 10:00,BTC/USD,97149,97171,96573,96648,44.18390669,4270286.214
1736845200,14.01.2025 09:00,BTC/USD,95468,97339,95468,97120,138.0813363,13410459.38
1736841600,14.01.2025 08:00,BTC/USD,94827,95765,94827,95469,105.918939,10111975.19
1736838000,14.01.2025 07:00,BTC/USD,94996,95113,94804,94832,5.26852,499624.2886
1736834400,14.01.2025 06:00,BTC/USD,94942,94973,94737,94973,13.75296105,1306159.97
1736830800,14.01.2025 05:00,BTC/USD,95079,95421,94867,94867,62.16154575,5897079.361
1736827200,14.01.2025 04:00,BTC/USD,94865,95114,94805,95087,4.26621501,405661.5867
1736823600,14.01.2025 03:00,BTC/USD,94852,95085,94805,94835,22.42906849,2127060.71
1736820000,14.01.2025 02:00,BTC/USD,94838,95229,94713,94854,65.50672838,6213575.214
1736816400,14.01.2025 01:00,BTC/USD,94463,94987,94463,94815,63.52376362,6023005.648
1736812800,14.01.2025 00:00,BTC/USD,94537,94822,94345,94452,41.38367104,3908770.497
1736809200,13.01.2025 23:00,BTC/USD,94419,94566,94172,94505,25.8190168,2440026.183
